25 1 1 51
-0.0095747,-5.421E-4,-0.0125999,0.0126696,-0.0203086,-0.0160852,-0.0152491,-0.0043774,-0.0127216,0.0075382,4.058E-4,0.0064624,-0.0052007,-0.0154476,0.0085866,7.59E-5,-0.0064874,0.0221896,-9.262E-4,-0.0139148,0.0076022,-0.0166517,0.0096174,-0.0136357,-0.0044204,0.0069454,-0.0113727,0.006972,0.0126752,-0.0104535,0.0056981,-0.0248691,-0.0372265,-4.123E-4,0.006236,-0.0099915,0.0047146,0.0034944,0.0062185,-0.0026513,0.0154977,0.0039002,-0.0144063,0.0128418,-0.0081908,-0.0020358,0.0067304,-0.0081468,0.0083751,-0.0104126,-0.010939, 

-0.0119402,-0.0078902,0.0043591,-0.0127902,-0.0109917,-0.0241161,-0.0058119,-0.005235,-0.0044139,-0.0062473,-0.0223164,0.0107064,-0.0216919,0.0086116,0.0083211,0.0068964,-0.0055536,-0.0043425,-0.0186607,0.0035287,0.0028919,-0.001404,0.0039167,0.0155684,-0.0073,0.0162162,0.0215252,0.0038378,-0.0049465,0.0058938,-0.0059215,0.0018571,-0.0136142,0.0019761,-0.0237265,0.0236393,0.0015405,0.009038,-0.005031,0.005205,-0.0062063,-0.0143994,-0.0502151,0.0126646,8.162E-4,0.0102293,-1.851E-4,-0.004581,-0.0137822,0.0370493,-0.0221886, 

-0.0854729,-0.5656554,0.0230744,-0.0039401,-1.2695343,-0.0096238,-2.0794391,-0.0528607,0.0200433,-0.0045807,0.0149058,-1.4914031,-0.3127402,0.0320818,0.0157504,-0.0029937,0.0016618,0.0131978,0.0015089,0.0726682,0.0266503,0.0130517,0.0197319,-4.104E-4,-0.0114817,0.0155353,-0.371475,-0.0011057,-0.0129544,0.0097722,-0.0143596,-4.1790922,0.0153715,0.0053268,0.0015874,0.0701469,0.0219203,-0.0139396,-0.5648258,0.0112954,0.0316373,-0.0191287,-0.046658,-0.0030358,-0.0134927,0.0035685,-0.0063716,4.596E-4,0.0066802,-0.0986886,-0.2791644, 

-0.4462528,-0.0043497,-0.0013307,0.0190629,-0.0712909,-0.0238992,0.0197203,-0.1363304,-0.0105322,0.0326648,0.011533,0.0134849,-0.0432853,0.0170301,0.0128873,0.0057466,9.135E-4,0.0110504,0.0100239,0.0372788,0.0165957,-0.0039493,2.845E-4,-0.230998,-0.0556735,0.0016369,-0.0285569,0.0107546,-0.0027598,-0.0059888,-0.056308,-0.0461146,-0.0070244,0.0144526,-0.0119082,0.0646118,0.0270101,-0.0566658,-0.0084965,0.0145862,0.01257,-0.0093561,-0.0952361,-0.0455796,-0.075574,0.0368791,0.0093334,-2.185E-4,-0.0080547,0.0105903,-0.0614458, 

-0.0112614,0.0119111,0.0108239,-0.0128013,-0.0253974,0.0080586,-0.0170087,-0.0080979,0.0053404,-0.0094697,-4.125E-4,-0.0110482,-0.0010008,-0.0136592,-0.012548,6.74E-4,-0.0028358,-0.0069525,5.809E-4,-0.0292667,-0.005437,-0.0039842,0.004559,-0.0034411,-3.692E-4,-7.988E-4,-0.0019326,-0.0130542,-0.0018007,0.0167505,-0.0116679,-0.0089714,-0.0250571,-0.0054455,0.0185076,4.944E-4,-0.0226394,-0.0125575,-0.0086742,-0.001385,-0.0197719,0.0162832,0.0042691,2.15E-4,-0.0060509,0.0035319,-0.0052169,-0.0213353,7.501E-4,0.0069803,-0.0082294, 

-0.0896819,0.0090648,-0.0079576,0.0056629,-0.0145992,3.224E-4,0.0027754,-0.0419884,-0.0178671,0.0199205,-0.0141731,-0.0223751,-0.0235069,0.0120521,-0.0043991,-0.0018715,-0.0081602,-0.008843,-0.004216,0.0096408,0.0087825,0.0051634,-0.0070183,-0.0425894,-0.0012988,0.0114496,0.0034809,0.0013482,0.0129796,0.0034485,-0.0139181,-0.0183206,3.741E-4,0.0115075,-0.0071651,0.002306,0.0066776,-0.0097838,0.0036733,0.0142046,-0.0097675,-0.008941,-0.0086368,-0.0118021,-0.0125669,0.0077481,0.0071456,6.585E-4,0.0056491,-0.004175,0.0178668, 

-0.0162675,5.212E-4,-0.0089111,0.0028032,-0.0125104,0.0106657,-0.0257141,5.015E-4,-0.0052524,-0.0076389,0.0052452,-0.0286605,-0.0030577,-0.004634,0.0082411,0.0077647,0.0010809,0.0194466,0.0077181,0.0098129,-0.0073966,0.0130359,-0.005263,-0.0024537,0.0057118,-0.0028644,-0.0082763,0.0283996,-0.0042147,0.0035968,0.0024752,-0.030478,-0.0049914,0.0047485,0.0039541,-0.0063576,0.0116946,-0.0120423,-0.0157087,0.0071209,-0.0048235,0.002241,-0.0076511,-0.001245,-0.0033625,-6.276E-4,-0.0140565,-0.0013933,0.0172714,-0.0038237,0.0068022, 

-0.0050056,-0.0088215,0.0171689,-0.00695,0.0083164,0.0097024,-0.0035823,-0.0166634,-0.0014927,-0.0032031,0.00535,-0.0079701,-0.0093354,9.603E-4,0.0179883,0.0044811,-0.002767,0.0034491,0.0038622,0.0094367,-0.0248991,-0.0077313,-0.0077905,-0.0128542,-0.0119215,-9.703E-4,-0.0155323,0.0017579,0.0063542,0.0105038,-0.0126273,-0.0170939,-0.0301845,0.0108402,-9.08E-5,-7.45E-5,-0.0053579,-0.0078277,-2.269E-4,-0.0050264,-0.0136366,-0.0057898,-0.0183001,0.0104131,-0.0018741,0.0127209,0.0106658,-0.0042642,-0.0158074,0.0089677,-0.0045448, 

0.0014553,2.398E-4,-0.0015291,-0.004893,-0.0068799,0.0085668,-0.0074695,-0.0030965,-0.0034143,-0.001905,-0.0040148,-0.0027536,-0.0083417,0.0105674,0.0076077,-0.0144947,0.0123129,5.405E-4,0.0068464,0.001761,-0.0051914,0.0196738,0.0258935,-0.0078103,0.0176471,-3.819E-4,-0.0067391,-0.0039899,0.0076238,0.0030702,0.0027121,-0.0017465,-0.0013312,-0.0027147,0.0067825,-0.0015337,0.0108172,-0.0064231,0.0036056,-0.0021822,0.0059923,0.0083493,-0.0035577,0.0019725,0.0017791,0.0086341,0.0024587,0.0126363,-0.0065662,0.0026716,-0.0135876, 

-0.0027527,0.0018724,-0.0175802,-0.0063502,-0.0144102,-0.009624,6.202E-4,-0.0043291,0.0173302,0.0201526,-0.0069809,-0.0048096,-0.0040556,0.0213855,0.0079286,0.0173589,0.0055558,0.0103721,0.0167186,-0.0173262,0.0039215,-0.0036331,0.0090717,-0.0209143,-0.0060609,0.0035451,-0.0089602,0.0055933,-0.0187632,-0.0060589,-0.0157767,-0.0113993,0.0090516,2.768E-4,0.0041963,-0.007995,0.0014996,0.0085864,-0.0147369,-0.0092681,-0.0026978,0.0080702,-4.619E-4,0.0038378,-0.0015474,0.0026867,-0.0122671,-0.0180768,-0.014586,-0.015682,-0.0038942, 

-0.0244659,0.0027541,-0.0107941,0.0030446,0.0018176,-0.0066864,-0.0123405,-0.0050332,0.0038511,-0.0051711,-0.0237094,0.0093988,-0.0632315,-0.011131,0.0027855,-0.0022165,-0.0034845,-0.0169738,0.0061863,-0.0184698,0.0147842,0.0118314,-0.0355464,-0.0123892,-0.0054476,-0.0015703,-0.0183024,4.573E-4,0.0017785,0.0012049,-5.1E-5,-0.0111034,-0.018888,0.0079091,-0.0033951,-0.0208057,0.0022913,-0.0090784,-4.285E-4,-0.0144643,-0.0122601,-0.0123251,-0.0057335,0.0017623,-0.0217668,0.0022513,0.0055594,0.0034469,0.0024817,0.0010241,-0.0113621, 

-0.8276548,0.0145311,0.0137805,0.0238409,-0.071362,-0.0248064,-0.006051,-0.2371425,0.0141444,0.0603046,0.0481597,0.0169688,0.1120306,0.0574027,0.0064841,0.0138494,0.0094921,-0.0042637,0.0057196,0.0944555,0.0331661,0.0238845,0.0376048,-0.4157004,-0.1030387,0.0119411,-0.030569,0.0015167,0.0081969,-0.0062,-0.0781561,-0.0720719,-0.0089893,0.0257461,0.0104869,0.0979921,0.033938,-0.1274702,-0.03382,0.0481127,0.0329857,-0.0083222,-0.2819325,-0.0655801,-0.1656752,0.0216786,0.0139333,0.0051959,0.0092102,0.0296115,-0.0739063, 

-0.0252237,-0.0011601,-0.0203523,-0.0044039,0.0106074,0.0022608,-0.026526,-0.0176903,0.0084398,0.0014569,-0.0261286,0.0020874,-0.1002373,-0.0142084,0.0151708,-0.0210909,-0.0021567,-4.13E-5,-0.0379108,-0.0127538,0.0065598,-0.0024298,0.0044078,-0.0258141,0.006191,0.0134752,-0.0087037,0.0017765,0.0026719,-0.0059418,0.0012275,-0.0112004,0.0020822,-0.0085076,-0.0031166,-0.0331154,4.7E-6,0.0064401,-0.0017205,0.003747,-0.0220022,4.617E-4,-3.363E-4,-0.014832,0.0075541,-0.0105357,0.0112425,0.0106925,0.0078511,-0.0111832,-0.0268004, 

-0.0329849,0.0137955,-0.0032635,0.0086226,-0.0092386,7.781E-4,-0.0219451,-0.0058352,0.0099152,-0.0216891,-0.0164302,-0.0073129,-0.0800103,-0.0079877,-0.0135947,0.0027486,-0.0032453,0.0047408,0.0047793,-0.0331425,0.0085323,-0.0018524,0.0061558,-0.0148293,-0.013831,-0.0063174,0.0222421,-0.0164502,0.0123881,0.022965,-0.0213169,-0.0094801,0.00343,0.0078242,0.0158904,-0.0218098,-0.0053855,-0.0040045,0.0102547,-0.023432,0.0018457,-0.0117008,0.0045753,-8.525E-4,-0.0103616,4.841E-4,-0.0098398,0.0110144,0.0026718,7.362E-4,-0.0175674, 

-0.2580924,-0.0759657,0.0135195,-0.0349978,-0.025612,-0.0165747,-0.6552824,0.0297423,0.0093101,0.0027577,0.0391901,-0.0818253,-2.1553171,0.0924409,-0.0108932,0.0179559,0.0219102,7.71E-5,-0.4631532,0.09867,0.0015769,0.0535546,-0.0167477,-0.7446959,-0.0239713,-0.0074802,-0.0055998,0.0017222,-0.013657,-0.0090237,-0.0617441,-0.279736,0.0110385,-0.2030073,0.0316035,0.0742181,0.0656653,-0.1039612,-0.0232477,0.0301564,0.0253698,0.0027555,-0.1272609,-0.218996,0.0438858,-0.0023415,0.0099078,0.0317788,-0.0063449,-0.0302234,0.3341542, 

-0.0388489,-0.0079681,-0.0087365,0.0072333,0.0119804,0.0074503,-0.0410831,-0.0048524,0.0016995,0.0038413,6.166E-4,0.0071544,-0.1411825,-0.0029743,-0.0201932,-0.0083477,0.0073965,-0.0052331,-0.0074515,0.0037466,-0.0198737,-0.0185836,0.0120569,0.017343,-0.0114955,0.0088957,0.0064972,-0.0092245,-0.0110154,-0.0029069,0.0011462,-0.0068135,-0.0167242,8.355E-4,-0.0015756,0.0145894,-0.006126,0.0102598,-0.0017937,-0.0046282,0.0115786,0.0050285,0.001687,0.0133847,0.0071143,0.0172359,0.0135544,-0.0124517,-0.0313736,-0.0036594,-0.0320577, 

-0.0846712,0.0165292,0.0149197,0.0147678,-0.0336487,-0.0343012,0.0063221,-0.1330404,0.0011219,0.0182809,-9.756E-4,0.0018538,-0.045252,0.0446766,-0.0091959,-0.0139735,-0.0013793,0.0050367,-0.0050666,7.253E-4,-0.0117822,0.0076195,-0.0186035,-0.0936071,-0.0491246,-0.0042475,-0.0164891,-0.0062046,0.0115396,0.017142,-0.0236079,-0.0164655,-8.584E-4,0.0052894,0.0117658,0.0390548,0.0126518,-0.0463966,-0.0016719,0.0100138,-0.0156397,0.0042605,-0.0442848,-0.0058293,-0.0135352,0.015452,0.0066076,-0.0120381,-0.0084611,0.0138374,0.0212861, 

-0.0302643,-0.0194158,-3.896E-4,0.0088397,-5.835E-4,-0.0252578,0.0094174,-0.0183267,-0.001169,0.0133105,-0.0133398,0.0038821,-0.0138848,0.0012985,-0.004817,-0.0016766,-0.0055157,0.0058474,0.0058717,0.0154444,0.0015519,-0.0111276,0.0204006,-0.0393743,-1.897E-4,-0.0096396,0.0024599,0.0149497,0.0127518,0.0208621,-0.0134381,-0.0075179,0.0262522,-6.452E-4,0.0117337,0.0179143,-0.0101671,5.651E-4,-0.0024398,-8.328E-4,-0.009652,0.0010617,0.009678,-0.0021456,-0.0210322,-0.007967,-0.0059851,-0.0055427,-0.0043627,-0.0022841,-0.0047701, 

-0.0190515,0.008615,-0.0060544,0.0054922,-3.858E-4,-0.0068262,-0.0437487,-0.0090235,-0.0023708,-0.0085427,-0.0025779,0.003583,-0.0455475,0.0011463,-8.599E-4,0.0141685,-0.0047906,-0.0023783,-0.0084326,0.0048911,0.0184215,0.0148744,0.0103676,-0.0121132,-0.0030393,-0.0127744,0.0054793,0.0047621,0.0050525,0.0112126,-0.0147724,0.0013056,0.0101635,0.003524,0.0106772,0.0066385,-0.0089321,-0.0090066,-0.0027082,-0.007969,-0.0126371,0.0105136,-0.0051571,0.0015136,0.0073869,-0.0048395,-0.0036177,-0.0111838,0.0045972,-0.021943,-0.0052363, 

-0.0800438,-0.0014477,0.0066692,0.0095509,-0.0144621,-0.0102322,-1.894E-4,0.0048945,-0.0041952,0.001561,0.0044693,0.0074156,-0.0103383,-0.0043891,-0.0068297,2.661E-4,0.0087007,-0.0035965,-0.0241367,0.0022263,-0.0020735,0.0107405,-0.0053122,-0.0567548,0.0018949,-0.0047375,-0.0072508,-0.0191041,0.0186943,0.0034745,0.0035891,-0.0070508,0.012548,0.0099559,0.0263028,0.0080455,0.0063135,-0.0081226,0.0023908,0.0177953,0.0012882,0.0103933,-0.0057134,-0.0321284,-0.0103388,-0.0044293,-0.0031985,0.0210401,0.0048376,-0.0207368,0.0462706, 

